CODE,Slide,Cross,Decay,Pathogen,Hyphae,None.Path,,Arbuscules,Vesicles,M_Hyphae,None.Myc,,Herbivory,None.Herb,,notes
,2,33,,,,1,,,,,1,,,1,,
,2,34,,,,1,,,,,1,,,1,,
,2,35,,,,1,,,,,1,,,1,,
,3,1,,,,1,,,,,1,,,1,,
,3,2,,,,1,,,,,1,,,1,,
,3,3,,,,1,,,,,1,,,1,,
,3,4,,,1,,,,,,1,,,1,,
,3,5,,,1,,,,,,1,,,1,,
,3,6,,,1,,,,,,1,,,1,,
,3,7,,,1,,,,,,1,,,1,,
,3,8,,,,1,,,,1,,,,1,,
,3,9,,,1,,,,,1,,,,1,,
,3,10,,,1,,,,,,1,,,1,,
,3,11,,,1,,,,,,1,,,1,,
,3,12,,,1,,,,,,1,,,1,,
,3,13,,,1,,,,,,1,,,1,,
,3,14,,,1,,,,,,1,,,1,,
,3,15,,,1,,,,,,1,,,1,,
,3,16,,,,1,,,,,1,,,1,,
,3,17,,,,1,,,,,1,,,1,,
,3,18,,,1,,,,,,1,,,1,,
,3,19,,,,1,,,,,1,,,1,,
,3,20,,,1,,,,,,1,,,1,,
,3,21,,,,1,,,,,1,,,1,,
,3,22,,,,1,,,,,1,,,1,,
,3,23,,,,1,,,,,1,,,1,,
,3,24,,,,1,,,,,1,,,1,,
,3,25,,,,1,,,,,1,,,1,,
,3,26,,,1,,,,,,1,,,1,,
,3,27,,,1,,,,,,1,,,1,,
,3,28,,,,1,,,,,1,,,1,,
,3,29,,,1,,,,,,1,,,1,,
,3,30,,,1,,,,,,1,,,1,,
,Total slide 1,,0,0,7,28,,0,0,2,33,,0,35,,
,Total slide 2,,0,0,4,31,,0,0,0,35,,0,35,,
,Total slide 3,,0,0,17,13,,0,0,2,28,,0,30,,
,TOTAL,,0,0,28,72,,0,0,4,96,,0,100,,
1OCL1,1,1,,,,1,,,,,1,,,1,,
,1,2,,,,1,,,1,,,,,1,,
,1,3,,,,1,,,,,1,,,1,,
,1,4,,,,1,,,,1,,,,1,,
,1,5,,,,1,,,,,1,,,1,,
,1,6,,,,1,,,,,1,,,1,,
,1,7,,,,1,,,,,1,,,1,,
,1,8,,,,1,,,,1,,,,1,,
,1,9,,,,1,,,,,1,,,1,,
,1,10,,,,1,,,,,1,,,1,,
,1,11,,,,1,,,,,1,,,1,,
,1,12,,,,1,,,,,1,,,1,,
,1,13,,,,1,,,,,1,,,1,,
,1,14,,,1,,,,,,1,,,1,,
,1,15,,,,1,,,,,1,,,1,,
,1,16,,,,1,,,,,1,,,1,,
,1,17,,,1,,,,,,1,,,1,,
,1,18,,,,1,,,,1,,,,1,,
,1,19,,,,1,,,,,1,,,1,,
,1,20,,,,1,,,,,1,,,1,,
,1,21,,,,1,,,,,1,,,1,,
,1,22,,,,1,,,,,1,,,1,,
,1,23,,,,1,,,,,1,,,1,,
,1,24,,,,1,,,,,1,,,1,,
,1,25,,,,1,,,,,1,,,1,,
,1,26,,,,1,,,,,1,,,1,,
,1,27,,,,1,,,,,1,,,1,,
,1,28,,,,1,,,,,1,,,1,,
,1,29,,,,1,,,,,1,,,1,,
,1,30,,,,1,,,,,1,,,1,,
,1,31,,,,1,,,,,1,,,1,,
,1,32,,,,1,,,,,1,,,1,,
,1,33,,,,1,,,,,1,,,1,,
,1,34,,,,1,,,,,1,,,1,,
,1,35,,,,1,,,,,1,,,1,,
,1,36,,,1,,,,,,1,,,1,,
,1,37,,,,1,,,,,1,,,1,,
,1,38,,,,1,,,,,1,,,1,,
,1,39,,,,1,,,,,1,,,1,,
,1,40,,,,1,,,,,1,,,1,,
,2,1,,,,1,,,,,1,,,1,,
,2,2,,,,1,,,,,1,,,1,,
,2,3,,,,1,,,,,1,,,1,,
,2,4,,,,1,,,,,1,,,1,,
,2,5,,,,1,,,,,1,,,1,,
,2,6,,,,1,,,,,1,,,1,,
,2,7,,,,1,,,,,1,,,1,,
,2,8,,,,1,,,,,1,,,1,,
,2,9,,,,1,,,,,1,,,1,,
,2,10,,,,1,,,,,1,,,1,,
,2,11,,,,1,,,,,1,,,1,,
,2,12,,,1,,,,,1,,,,1,,
,2,13,,,,1,,,,,1,,,1,,
,2,14,,,,1,,,,,1,,,1,,
,2,15,,1,,,,,,1,,,,1,,
,2,16,,,1,,,,,,1,,,1,,
,2,17,,,,1,,,,,1,,,1,,
,2,18,,,,1,,,,,1,,,1,,
,2,19,,,,1,,,,,1,,,1,,
,2,20,,,,1,,,,,1,,,1,,
,2,21,,,,1,,,,,1,,,1,,
,2,22,,,,1,,,,,1,,,1,,
,2,23,,,,1,,,,,1,,,1,,
,2,24,,,,1,,,,,1,,,1,,
,2,25,,,,1,,,,,1,,,1,,
,2,26,,,,1,,,,,1,,,1,,
,2,27,,,,1,,,,,1,,,1,,
,2,28,,,,1,,,,,1,,,1,,
,2,29,,,,1,,,,,1,,,1,,
,2,30,,,,1,,,,,1,,,1,,
,2,31,,,,1,,,,,1,,,1,,
,2,32,,,,1,,,,,1,,,1,,
,2,33,,,,1,,,,,1,,,1,,
,2,34,,,,1,,,,1,,,,1,,
,2,35,,,,1,,,,,1,,,1,,
,2,36,,,,1,,,,,1,,,1,,
,2,37,,,1,,,,,,1,,,1,,
,2,38,,,,1,,,,,1,,,1,,
,2,39,,,,1,,,,,1,,,1,,
,2,40,,,,1,,,,,1,,,1,,
,2,41,,,,1,,,,,1,,,1,,
,2,42,,,,1,,,,,1,,,1,,
,2,43,,,,1,,,,,1,,,1,,
,2,44,,,,1,,,,,1,,,1,,
,2,45,,,,1,,,,,1,,,1,,
,2,46,,,,1,,,,,1,,,1,,
,2,47,,,,1,,,,,1,,,1,,
,2,48,,,,1,,,,,1,,,1,,
,2,49,,,,1,,,,,1,,,1,,
,2,50,,,,1,,,,,1,,,1,,
,2,51,,,1,,,,,,1,,,1,,
,2,52,,,1,,,,,,1,,,1,,
,2,53,,,,1,,,,1,,,,1,,
,2,54,1,,,,,,,,1,,,1,,
,2,55,,,,1,,,,,1,,,1,,
,2,56,,,,1,,,,,1,,,1,,
,2,57,,,,1,,,,,1,,,1,,
,2,58,,,,1,,,,,1,,,1,,
,2,59,,,,1,,,,,1,,,1,,
,2,60,,,,1,,,,,1,,,1,,
,Total slide 1,,0,0,3,37,,0,1,3,36,,0,40,,
,Total slide 2,,1,1,5,53,,0,0,4,56,,0,60,,
,TOTAL,,1,1,8,90,,0,1,7,92,,0,100,,
13OCL2,1,1,,,,1,,,,,1,,,1,,
,1,2,,,,1,,,,,1,,,1,,
,1,3,,,,1,,,,,1,,,1,,
,1,4,,,,1,,,,,1,,,1,,
,1,5,,,,1,,,,,1,,,1,,
,1,6,,,,1,,,,,1,,,1,,
,1,7,,,,1,,,,,1,,,1,,
,1,8,,,,1,,,,,1,,,1,,
,1,9,,,,1,,,,,1,,,1,,
,1,10,,,,1,,,,,1,,,1,,
,1,11,,,,1,,,,,1,,,1,,
,1,12,,,,1,,,,,1,,,1,,
,1,13,,,,1,,,,,1,,,1,,
,1,14,,,,1,,,,,1,,,1,,
,1,15,,,,1,,,,,1,,,1,,
,1,16,,,,1,,,,,1,,,1,,
,1,17,,,,1,,,,,1,,,1,,
,1,18,,,,1,,,,,1,,,1,,
,1,19,,,,1,,,,,1,,,1,,
,1,20,,,,1,,,,,1,,,1,,
,1,21,,,,1,,,,,1,,,1,,
,1,22,,,,1,,,,,1,,,1,,
,1,23,,,,1,,,,,1,,,1,,
,1,24,,,,1,,,,,1,,,1,,
,1,25,,,,1,,,,,1,,,1,,
,1,26,,,,1,,,,,1,,,1,,
,1,27,,,,1,,,,,1,,,1,,
,1,28,,,,1,,,,,1,,,1,,
,1,29,,,,1,,,,,1,,,1,,
,1,30,,,,1,,,,,1,,,1,,
,1,31,,,,1,,,,,1,,,1,,
,1,32,,,,1,,,,,1,,,1,,
,1,33,,,,1,,,,,1,,,1,,
,1,34,,,,1,,,,,1,,,1,,
,1,35,,,,1,,,,,1,,,1,,
,2,1,,,,1,,,,,1,,,1,,
,2,2,,,,1,,,,,1,,,1,,
,2,3,,,,1,,,,,1,,,1,,
,2,4,,,,1,,,,,1,,,1,,
,2,5,,,,1,,,,,1,,,1,,
,2,6,,,,1,,,,,1,,,1,,
,2,7,,,,1,,,,,1,,,1,,
,2,8,,,,1,,,,,1,,,1,,
,2,9,,,,1,,,,,1,,,1,,
,2,10,,,,1,,,,,1,,,1,,
,2,11,,,,1,,,,,1,,,1,,
,2,12,,,,1,,,,,1,,,1,,
,2,13,,,,1,,,,,1,,,1,,
,2,14,,,,1,,,,,1,,,1,,
,2,15,,,,1,,,,,1,,,1,,
,2,16,,,,1,,,,,1,,,1,,
,2,17,,,,1,,,,,1,,,1,,
,2,18,,,,1,,,,,1,,,1,,
,2,19,,,,1,,,,,1,,,1,,
,2,20,,,1,,,,,,1,,,1,,
,2,21,,,,1,,,,,1,,,1,,
,2,22,,,,1,,,,,1,,,1,,
,2,23,,,,1,,,,,1,,,1,,
,2,24,,,,1,,,,,1,,,1,,
,2,25,,,,1,,,,,1,,,1,,
,2,26,,,,1,,,,,1,,,1,,
,2,27,,,,1,,,,,1,,,1,,
,2,28,,,,1,,,,,1,,,1,,
,2,29,,,,1,,,,,1,,,1,,
,2,30,,,,1,,,,,1,,,1,,
,2,31,,,,1,,,,,1,,,1,,
,2,32,,,,1,,,,,1,,,1,,
,2,33,,,,1,,,,,1,,,1,,
,2,34,,,,1,,,,,1,,,1,,
,2,35,,,,1,,,,,1,,,1,,
,3,1,,,,1,,,,,1,,,1,,
,3,2,,,1,,,,,,1,,,1,,
,3,3,,,,1,,,,,1,,,1,,
,3,4,,,,1,,,,,1,,,1,,
,3,5,,,,1,,,,,1,,,1,,
,3,6,,,,1,,,,,1,,,1,,
,3,7,,,,1,,,,,1,,,1,,
,3,8,,,,1,,,,,1,,,1,,
,3,9,,,,1,,,,,1,,,1,,
,3,10,,,,1,,,,,1,,,1,,
,3,11,,,,1,,,,,1,,,1,,
,3,12,,,,1,,,,,1,,,1,,
,3,13,,,,1,,,,,1,,,1,,
,3,14,,,,1,,,,,1,,,1,,
,3,15,,,,1,,,,,1,,,1,,
,3,16,,,,1,,,,,1,,,1,,
,3,17,,,,1,,,,,1,,,1,,
,3,18,,,,1,,,,,1,,,1,,
,3,19,,,,1,,,,,1,,,1,,
,3,20,,,,1,,,,,1,,,1,,
,3,21,,,,1,,,,,1,,,1,,
,3,22,,,,1,,,,,1,,,1,,
,3,23,,,,1,,,,,1,,,1,,
,3,24,,,,1,,,,,1,,,1,,
,3,25,,,,1,,,,,1,,,1,,
,3,26,,,,1,,,,,1,,,1,,
,3,27,,,,1,,,,,1,,,1,,
,3,28,,,,1,,,,,1,,,1,,
,3,29,,1,,,,,,,1,,,1,,
,3,30,,,,1,,,,,1,,,1,,
,Total slide 1,,0,0,0,35,,0,0,0,35,,0,35,,
,Total slide 2,,0,0,1,34,,0,0,0,35,,0,35,,
,Total slide 3,,0,1,1,28,,0,0,0,30,,0,30,,
,TOTAL,,0,1,2,97,,0,0,0,100,,0,100,,
2OAH2,1,1,,,,1,,,,,1,,,1,,
,1,2,,,,1,,,,,1,,,1,,
,1,3,,,,1,,,,,1,,,1,,
,1,4,,,,1,,,,,1,,,1,,
,1,5,,,,1,,,,,1,,,1,,
,1,6,,,,1,,,,,1,,,1,,
,1,7,,,,1,,,,,1,,,1,,
,1,8,,,,1,,,,,1,,,1,,
,1,9,,,,1,,,,,1,,,1,,
,1,10,,,,1,,,,,1,,,1,,
,1,11,,,,1,,,,,1,,,1,,
,1,12,,,1,,,,,,1,,,1,,
,1,13,,,,1,,,,,1,,,1,,
,1,14,,,1,,,,,,1,,,1,,
,1,15,,,1,,,,,,1,,,1,,
,1,16,,,,1,,,,,1,,,1,,
,1,17,,,,1,,,1,,,,,1,,
,1,18,,,,1,,,,,1,,,1,,
,1,19,,,1,,,,,,1,,,1,,
,1,20,,,1,,,,,,1,,,1,,
,1,21,,,1,,,,,,1,,,1,,
,1,22,,,1,,,,,,1,,,1,,
,1,23,,,1,,,,,,1,,,1,,
,1,24,,,1,,,,,,1,,,1,,
,1,25,,,1,,,,,,1,,,1,,
,1,26,,,1,,,,,,1,,,1,,
,1,27,,,1,,,,,,1,,,1,,
,1,28,,,1,,,,,,1,,,1,,
,1,29,,,1,,,,,,1,,,1,,
,1,30,,,1,,,,,,1,,,1,,
,1,31,,,1,,,,,,1,,,1,,
,1,32,,,,1,,,,,1,,,1,,
,1,33,,,,1,,,,,1,,,1,,
,1,34,,,1,,,,,,1,,,1,,
,1,35,,,,1,,,,,1,,,1,,
,2,1,,,,1,,,,,1,,,1,,
,2,2,,,,1,,,,,1,,,1,,
,2,3,,,,1,,,,,1,,,1,,
,2,4,,,1,,,,,,1,,,1,,
,2,5,,,1,,,,,,1,,,1,,
,2,6,,,1,,,,,,1,,,1,,
,2,7,,,1,,,,,,1,,,1,,
,2,8,,,1,,,,,,1,,,1,,
,2,9,,,1,,,,,,1,,,1,,
,2,10,,,1,,,,,,1,,,1,,
,2,11,1,,,,,,,,1,,,1,,
,2,12,1,,,,,,,,1,,,1,,
,2,13,,,1,,,,,,1,,,1,,
,2,14,1,,,,,,,,1,,,1,,
,2,15,,,1,,,,,,1,,,1,,
,2,16,1,,,,,,,,1,,,1,,
,2,17,1,,,,,,,,1,,,1,,
,2,18,,,1,,,,,,1,,,1,,
,2,19,,,1,,,,,,1,,,1,,
,2,20,,,1,,,,,,1,,,1,,
,2,21,,,1,,,,,1,,,,1,,
,2,22,,,1,,,,,,1,,,1,,
,2,23,,,1,,,,,,1,,,1,,
,2,24,,,1,,,,,,1,,,1,,
,2,25,,,1,,,,,,1,,,1,,
,2,26,,,1,,,,,,1,,,1,,
,2,27,,,1,,,,,1,,,,1,,
,2,28,,,1,,,,,,1,,,1,,
,2,29,,,1,,,,,,1,,,1,,
,2,30,,,1,,,,,1,,,,1,,
,2,31,,,1,,,,,,1,,,1,,
,2,32,,,1,,,,,,1,,,1,,
,2,33,,,1,,,,,,1,,,1,,
,2,34,,,1,,,,,,1,,,1,,
,2,35,,,1,,,,,,1,,,1,,
,3,1,,,,1,,,,,1,,,1,,
,3,2,,,,1,,,,,1,,,1,,
,3,3,,,,1,,,,,1,,,1,,
,3,4,,,,1,,,,,1,,,1,,
,3,5,,,1,,,,,,1,,,1,,
,3,6,,,1,,,,,,1,,,1,,
,3,7,,,1,,,,,,1,,,1,,
,3,8,,,1,,,,,,1,,,1,,
,3,9,,,1,,,,,,1,,,1,,
,3,10,,,1,,,,,,1,,,1,,
,3,11,,,1,,,,,,1,,,1,,
,3,12,,,1,,,,,,1,,,1,,
,3,13,,,1,,,,,,1,,,1,,
,3,14,,,1,,,,,,1,,,1,,
,3,15,,,,1,,,,,1,,,1,,
,3,16,,,,1,,,,,1,,,1,,
,3,17,,,1,,,,,,1,,,1,,
,3,18,,,1,,,,,,1,,,1,,
,3,19,,,1,,,,,,1,,,1,,
,3,20,,,1,,,,,,1,,,1,,
,3,21,,,,1,,,,,1,,,1,,
,3,22,,,1,,,,,,1,,,1,,
,3,23,,,1,,,,,,1,,,1,,
,3,24,,,1,,,,,,1,,,1,,
,3,25,,,1,,,,,,1,,,1,,
,3,26,,,1,,,,,,1,,,1,,
,3,27,,,1,,,,,,1,,,1,,
,3,28,,,1,,,,,,1,,,1,,
,3,29,,,1,,,,,,1,,,1,,
,3,30,,,1,,,,,,1,,,1,,
,Total slide 1,,0,0,17,18,,0,1,0,34,,,35,,
,Total slide 2,,5,0,27,3,,0,0,3,32,,0,35,,
,Total slide 3,,0,0,23,7,,0,0,0,30,,0,30,,
,TOTAL,,5,0,67,28,,0,1,3,96,,0,100,,
4OAH1,1,1,,,,1,,,,,1,,,1,,
,1,2,,,,1,,,,1,,,,1,,
,1,3,,,1,,,,,1,,,,1,,
,1,4,,,,1,,,,1,,,,1,,
,1,5,,,,1,,,,,1,,,1,,
,1,6,,,,1,,,,1,,,,1,,
,1,7,,,1,,,,,1,,,,1,,
,1,8,,,,1,,,,,1,,,1,,
,1,9,,,,1,,,,,1,,,1,,
,1,10,,,,1,,,,1,,,,1,,
,1,11,,,1,,,,,1,,,,1,,
,1,12,,,1,,,,,1,,,,1,,
,1,13,,,1,,,,,,1,,,1,,
,1,14,,,1,,,,,1,,,,1,,
,1,15,,,1,,,,,,1,,,1,,
,1,16,,,1,,,,,1,,,,1,,
,1,17,,,,1,,,,1,,,,1,,
,1,18,,1,,,,,,,1,,,1,,
,1,19,,,1,,,,1,,,,,1,,
,1,20,,,,1,,,,,1,,,1,,
,1,21,,,1,,,,,,1,,,1,,
,1,22,,,,1,,,,1,,,,1,,
,1,23,,,1,,,,,1,,,,1,,
,1,24,,1,,,,,,,1,,,1,,
,1,25,,,1,,,,1,,,,,1,,
,1,26,,1,,,,,,1,,,,1,,
,1,27,,,1,,,,,,1,,,1,,
,1,28,,,1,,,,1,,,,,1,,
,1,29,,,,1,,,,,1,,,1,,
,1,30,,,1,,,,1,,,,,1,,
,1,31,,,1,,,,,1,,,,1,,
,1,32,,,1,,,,,1,,,,1,,
,1,33,,,1,,,,,1,,,,1,,
,1,34,,,1,,,,1,,,,,1,,
,1,35,,,1,,,,1,,,,,1,,
,2,1,,,1,,,,1,,,,,1,,
,2,2,,,1,,,,1,,,,,1,,
,2,3,,,1,,,,1,,,,,1,,
,2,4,,,1,,,,,1,,,,1,,
,2,5,,,,1,,,1,,,,,1,,
,2,6,,,1,,,,,,1,,,1,,
,2,7,,,1,,,,,1,,,,1,,
,2,8,,,1,,,,1,,,,,1,,
,2,9,,,1,,,,,1,,,,1,,
,2,10,,,1,,,,1,,,,,1,,
,2,11,,,,1,,,,1,,,,1,,
,2,12,,,1,,,,1,,,,,1,,
,2,13,,,,1,,,1,,,,,1,,
,2,14,,,1,,,,1,,,,,1,,
,2,15,,,1,,,,,1,,,,1,,
,2,16,,,1,,,,,,1,,,1,,
,2,17,,,1,,,,,,1,,,1,,
,2,18,,,1,,,,1,,,,,1,,
,2,19,,,1,,,,,1,,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,1,,,,,1,,,,1,,
,2,22,,1,,,,,1,,,,,1,,
,2,23,,,,1,,,1,,,,,1,,
,2,24,,,,1,,,,1,,,,1,,
,2,25,,,1,,,,,1,,,,1,,
,2,26,,,1,,,,,,1,,,1,,
,2,27,,,,1,,,,,1,,,1,,
,2,28,,,,1,,,,,1,,,1,,
,2,29,,,1,,,,,1,,,,1,,
,2,30,,,,1,,,,1,,,,1,,
,2,31,,,1,,,,,1,,,,1,,
,2,32,,,,1,,,,,1,,,1,,
,2,33,,,,1,,,,,1,,,1,,
,2,34,,,1,,,,1,,,,,1,,
,2,35,,,1,,,,1,,,,,1,,
,3,1,,,1,,,,1,,,,,1,,
,3,2,,,1,,,,1,,,,,1,,
,3,3,,,,1,,,,1,,,,1,,
,3,4,,,,1,,,,,1,,,1,,
,3,5,,,1,,,,1,,,,,1,,
,3,6,,,1,,,,,1,,,,1,,
,3,7,,,,1,,,,,1,,,1,,
,3,8,,,1,,,,,1,,,,1,,
,3,9,,,1,,,,1,,,,,1,,
,3,10,,,1,,,,1,,,,,1,,
,3,11,,,,1,,,,1,,,,1,,
,3,12,,,1,,,,,1,,,,1,,
,3,13,,,,1,,,,1,,,,1,,
,3,14,,,,1,,,,1,,,,1,,
,3,15,,,1,,,,,1,,,,1,,
,3,16,,,,1,,,1,,,,,1,,
,3,17,,,1,,,,1,,,,,1,,
,3,18,,,1,,,,1,,,,,1,,
,3,19,,,1,,,,,1,,,,1,,
,3,20,,,1,,,,,1,,,,1,,
,3,21,,,1,,,,,1,,,,1,,
,3,22,,,1,,,,,1,,,,1,,
,3,23,,,1,,,,,1,,,,1,,
,3,24,,,,1,,,,1,,,,1,,
,3,25,,,1,,,,1,,,,,1,,
,3,26,,,1,,,,,1,,,,1,,
,3,27,,,1,,,,,1,,,,1,,
,3,28,,,1,,,,,1,,,,1,,
,3,29,,,,1,,,,,1,,,1,,
,3,30,,,1,,,,1,,,,,1,,
,Total slide 1,,0,3,20,12,,0,6,17,12,,0,35,,
,Total slide 2,,0,1,23,11,,0,14,13,8,,0,35,,
,Total slide 3,,0,0,21,9,,0,10,17,3,,0,30,,
,TOTAL,,0,4,64,32,,0,30,47,23,,0,100,,
10OAH1,1,1,,,,1,,,,,1,,,1,,
,1,2,,,,1,,,,,1,,,1,,
,1,3,,,1,,,,,,1,,,1,,
,1,4,,,1,,,,,,1,,,1,,
,1,5,,,,1,,,,,1,,,1,,
,1,6,,,1,,,,,1,,,,1,,
,1,7,,,1,,,,,,1,,,1,,
,1,8,,,1,,,,,1,,,,1,,
,1,9,,,,1,,,,,1,,,1,,
,1,10,,,,1,,,,,1,,,1,,
,1,11,,,,1,,,,,1,,,1,,
,1,12,,,1,,,,,1,,,,1,,
,1,13,,,1,,,,,,1,,,1,,
,1,14,,,1,,,,,,1,,,1,,
,1,15,,,1,,,,,,1,,,1,,
,1,16,,,,1,,,,,1,,,1,,
,1,17,,,1,,,,,,1,,,1,,
,1,18,,,1,,,,,,1,,,1,,
,1,19,,,,1,,,,,1,,,1,,
,1,20,,,1,,,,,,1,,,1,,
,1,21,,,1,,,,,,1,,,1,,
,1,22,,,1,,,,,,1,,,1,,
,1,23,,,1,,,,,,1,,,1,,
,1,24,,,1,,,,,1,,,,1,,
,1,25,,,1,,,,,1,,,,1,,
,1,26,,,,1,,,,1,,,,1,,
,1,27,,,1,,,,,,1,,,1,,
,1,28,,,1,,,,,1,,,,1,,
,1,29,,,1,,,,,,1,,,1,,
,1,30,,,1,,,,,,1,,,1,,
,1,31,,,,1,,,,,1,,,1,,
,1,32,,,,1,,,,,1,,,1,,
,1,33,,,,1,,,,,1,,,1,,
,1,34,,,1,,,,,,1,,,1,,
,1,35,,,,1,,,,,1,,,1,,
,2,1,,,1,,,,,,1,,,1,,
,2,2,,,,1,,,,,1,,,1,,
,2,3,,,,1,,,,,1,,,1,,
,2,4,,,,1,,,,,1,,,1,,
,2,5,,,,1,,,,,1,,,1,,
,2,6,,,1,,,,,,1,,,1,,
,2,7,,,,1,,,,1,,,,1,,
,2,8,,,,1,,,,,1,,,1,,
,2,9,,,1,,,,,,1,,,1,,
,2,10,,,,1,,,,,1,,,1,,
,2,11,,,1,,,,,,1,,,1,,
,2,12,,,,1,,,,,1,,,1,,
,2,13,,,1,,,,,1,,,,1,,
,2,14,,,1,,,,,,1,,,1,,
,2,15,,,1,,,,,1,,,,1,,
,2,16,,,,1,,,,,1,,,1,,
,2,17,,,1,,,,,1,,,,1,,
,2,18,,,,1,,,,,1,,,1,,
,2,19,,,1,,,,,,1,,1,,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,,1,,,,,1,,,1,,
,2,22,,,,1,,,,,1,,,1,,
,2,23,,,,1,,,,1,,,,1,,
,2,24,,,1,,,,,,1,,,1,,
,2,25,,,,1,,,,,1,,,1,,
,2,26,,,,1,,,,,1,,,1,,
,2,27,,,,1,,,,,1,,,1,,
,2,28,,,1,,,,,1,,,,1,,
,2,29,,,1,,,,,,1,,,1,,
,2,30,,,,1,,,,,1,,,1,,
,2,31,,,1,,,,,,1,,,1,,
,2,32,,,,1,,,,,1,,,1,,
,2,33,,,,1,,,,,1,,,1,,
,2,34,,,,1,,,,,1,,,1,,
,2,35,,,1,,,,,1,,,,1,,
,3,1,,,,1,,,,1,,,,1,,
,3,2,,,,1,,,,,1,,,1,,
,3,3,,,,1,,,,,1,,,1,,
,3,4,,,,1,,,,,1,,,1,,
,3,5,,,1,,,,,1,,,,1,,
,3,6,,,,1,,,,,1,,,1,,
,3,7,,,,1,,,,,1,,,1,,
,3,8,,,,1,,,,,1,,,1,,
,3,9,,,,1,,,,,1,,,1,,
,3,10,,,,1,,,,1,,,,1,,
,3,11,,,,1,,,,1,,,,1,,
,3,12,,,1,,,,,1,,,,1,,
,3,13,,,1,,,,,1,,,,1,,
,3,14,,,1,,,,,,1,,,1,,
,3,15,,,,1,,,,1,,,,1,,
,3,16,,,,1,,,,1,,,,1,,
,3,17,,,,1,,,,1,,,,1,,
,3,18,,,1,,,,,1,,,,1,,
,3,19,,,,1,,,,1,,,,1,,
,3,20,,,,1,,,,1,,,,1,,
,3,21,,,,1,,,,1,,,,1,,
,3,22,,,,1,,,,1,,,,1,,
,3,23,,,,1,,,,,1,,,1,,
,3,24,,,,1,,,,,1,,,1,,
,3,25,,,,1,,,,1,,,,1,,
,3,26,,,,1,,,,1,,,,1,,
,3,27,,,,1,,,,,1,,,1,,
,3,28,,,,1,,,,1,,,,1,,
,3,29,,,,1,,,,1,,,,1,,
,3,30,,,,1,,,,1,,,,1,,
,Total slide 1,,0,0,22,13,,0,0,7,28,,0,35,,
,Total slide 2,,0,0,14,21,,0,0,8,27,,1,34,,
,Total slide 3,,0,0,5,25,,0,0,19,11,,0,30,,
,TOTAL,,0,0,41,59,,0,0,34,66,,1,99,,
5OAH1,1,1,,,1,,,,,1,,,,,,
,1,2,,,1,,,,,,1,,,1,,
,1,3,,,1,,,,,,1,,,1,,
,1,4,,,1,,,,,,1,,,1,,
,1,5,,,1,,,,,1,,,,1,,
,1,6,,,1,,,,,,1,,,1,,
,1,7,,,1,,,,,,1,,,1,,
,1,8,,,1,,,,,,1,,,1,,
,1,9,,,1,,,,,,1,,,1,,
,1,10,,,1,,,,,,1,,,1,,
,1,11,,,1,,,,,,1,,,1,,
,1,12,,,1,,,,,,1,,,1,,
,1,13,,,1,,,,,,1,,,1,,
,1,14,,,1,,,,,,1,,,1,,
,1,15,,,1,,,,,,1,,,1,,
,1,16,,,1,,,,,,1,,,1,,
,1,17,,,1,,,,,,1,,,1,,
,1,18,,,1,,,,,,1,,,1,,
,1,19,,,1,,,,,,1,,,1,,
,1,20,,,1,,,,,,1,,,1,,
,1,21,,,1,,,,,,1,,,1,,
,1,22,,,1,,,,,,1,,,1,,
,1,23,,,1,,,,,,1,,,1,,
,1,24,,,1,,,,,,1,,,1,,
,1,25,,,1,,,,,,1,,,1,,
,1,26,,,1,,,,,,1,,,1,,
,1,27,,,1,,,,,,1,,,1,,
,1,28,,,1,,,,,,1,,,1,,
,1,29,,,1,,,,,,1,,,1,,
,1,30,,,1,,,,,,1,,,1,,
,1,31,,,1,,,,,,1,,,1,,
,1,32,,,1,,,,,,1,,,1,,
,1,33,,,1,,,,,,1,,,1,,
,1,34,,,1,,,,,,1,,,1,,
,1,35,,,1,,,,,,1,,,1,,
,2,1,,,1,,,,,,1,,,1,,
,2,2,,1,,,,,,,1,,,1,,
,2,3,,,1,,,,,,1,,,1,,
,2,4,,,1,,,,,,1,,,1,,
,2,5,,,1,,,,,,1,,,1,,
,2,6,,,1,,,,,,1,,,1,,
,2,7,,,1,,,,,,1,,,1,,
,2,8,,,1,,,,,,1,,,1,,
,2,9,,,1,,,,,,1,,,1,,
,2,10,,,1,,,,,,1,,,1,,
,2,11,,,1,,,,,,1,,,1,,
,2,12,,,1,,,,,,1,,,1,,
,2,13,,,1,,,,,,1,,,1,,
,2,14,,,1,,,,,,1,,,1,,
,2,15,,,1,,,,,,1,,,1,,
,2,16,,,1,,,,,,1,,,1,,
,2,17,,,1,,,,,,1,,,1,,
,2,18,,,1,,,,,,1,,,1,,
,2,19,,,1,,,,,,1,,,1,,
,2,20,,,1,,,,,,1,,,1,,
,2,21,,,1,,,,,,1,,,1,,
,2,22,,,1,,,,,,1,,,1,,
,2,23,,,1,,,,,,1,,,1,,
,2,24,,,1,,,,,,1,,,1,,
,2,25,,,1,,,,,,1,,,1,,
,2,26,,,1,,,,,,1,,,1,,
,2,27,,,1,,,,,,1,,,1,,
,2,28,,,1,,,,,,1,,,1,,
,2,29,,,1,,,,,,1,,,1,,
